run_id,exp_id,method,llm_version,provider,seed,instance_id,udi,machine_failure,active_modes,latency_s,prompt_tokens,completion_tokens,api_cost,ifr_flag,llm_error,timestamp,wall_time_s
B8_s0046_s42,ai4i_openai,B8,glm-4-flash,openai,42,s0046,1312,0,none,4.116,676,118,0.0,False,,2026-07-24T21:19:34,706.7
B1_s0047_s42,ai4i_openai,B1,local,openai,42,s0047,1327,0,none,0.0,0,0,0.0,False,,2026-07-24T21:19:35,706.7
B2_s0047_s42,ai4i_openai,B2,local,openai,42,s0047,1327,0,none,0.0,0,0,0.0,False,,2026-07-24T21:19:35,706.7
B8_s0047_s42,ai4i_openai,B8,glm-4-flash,openai,42,s0047,1327,0,none,5.577,687,122,0.0,False,,2026-07-24T21:19:41,706.7
B1_s0048_s42,ai4i_openai,B1,local,openai,42,s0048,1394,0,none,0.0,0,0,0.0,False,,2026-07-24T21:19:41,706.7
B2_s0048_s42,ai4i_openai,B2,local,openai,42,s0048,1394,0,none,0.0,0,0,0.0,False,,2026-07-24T21:19:41,706.7
B8_s0048_s42,ai4i_openai,B8,glm-4-flash,openai,42,s0048,1394,0,none,4.474,676,119,0.0,False,,2026-07-24T21:19:46,706.7
B1_s0049_s42,ai4i_openai,B1,local,openai,42,s0049,1411,0,none,0.0,0,0,0.0,False,,2026-07-24T21:19:46,706.7
B2_s0049_s42,ai4i_openai,B2,local,openai,42,s0049,1411,0,none,0.0,0,0,0.0,False,,2026-07-24T21:19:46,706.7
B8_s0049_s42,ai4i_openai,B8,glm-4-flash,openai,42,s0049,1411,0,none,5.064,675,125,0.0,False,,2026-07-24T21:19:51,706.7
B1_s0050_s42,ai4i_openai,B1,local,openai,42,s0050,1473,0,none,0.0,0,0,0.0,False,,2026-07-24T21:19:52,706.7
B2_s0050_s42,ai4i_openai,B2,local,openai,42,s0050,1473,0,none,0.0,0,0,0.0,False,,2026-07-24T21:19:52,706.7
